source,system_time,msg_time,x,y,theta,v,omega,ax
odom,1775706516.4891443,1775118244.9572513,-1.225502576547554,0.9551036304898434,-2.858047670056664,-0.0006997035208850367,0.9315078706814427,0.0
odom,1775706516.5087206,1775118244.9962513,-1.225310970779156,0.955290097315135,-2.8218381339651937,-0.00046638650400498353,0.9317127485472956,0.0
odom,1775706516.5302088,1775118245.0192513,-1.2251678398180177,0.9554654290650291,-2.800726229632153,0.0005388366035658511,0.9273529632802915,0.0
odom,1775706516.5496578,1775118245.0342512,-1.2250390891950336,0.9556429886936054,-2.7874981054462498,0.002024188412950308,0.9021927370423235,0.0
odom,1775706516.5708795,1775118245.0472512,-1.2249201483960217,0.9558184143655781,-2.776428363010954,0.00361754266320826,0.8799952205755177,0.0
odom,1775706516.5892382,1775118245.0665739,-1.2248101721712301,0.9559978187279022,-2.7598929826299377,0.004394372972653713,0.8788128873805415,0.0
odom,1775706516.6852593,1775118245.0863574,-1.2246990716091526,0.9561820697706965,-2.743046322385721,0.004771523774581461,0.8785630958849511,0.0
enc,1775706516.6860862,1775118245.1542513,-1.248546359022744,1.2460383060517932,-2.7231661410554078,0.0,0.9481422488504009,0.0
odom,1775706516.686389,1775118245.0632513,-1.224410992795064,0.9564006267540334,-2.7634440228155244,0.004773305580083391,0.8815389789847135,0.0
imu_raw,1775706516.6865957,1775118245.0632513,0.0,0.0,-2.5747786888237716,0.0,0.761420992378275,1.3982564409314249
mag_raw,1775706516.6867175,1775118245.1372511,0.0,0.0,-2.797236726137351,0.0,0.0,0.0
ekf_slam,1775706516.686848,1775118244.408926,-1.437305156213731,0.770088513869093,2.976633070291224,0.0,0.0,0.0
enc,1775706516.687281,1775118245.1822512,-1.2484995595571249,1.246060630201478,-2.6964997565632074,-0.001851840329785935,0.9523750267470544,0.0
odom,1775706516.687562,1775118245.1372511,-1.2243839952759938,0.956535721786408,-2.6970540512140935,0.0024300534023551502,0.9057092574907498,0.0
imu_raw,1775706516.6888635,1775118245.1662512,0.0,0.0,-2.483103028371467,0.0,0.8900555986457486,1.005595385601367
mag_raw,1775706516.6889725,1775118245.1752512,0.0,0.0,-2.797236726137351,0.0,0.0,0.0
enc,1775706516.6903858,1775118245.2352512,-1.2484029125415839,1.2461130029141674,-2.644991954845492,-0.002074061169360257,0.9718458050716609,0.0
odom,1775706516.6905851,1775118245.1542513,-1.224141880486788,0.9567641887950644,-2.6814582251921917,0.0009281366384722137,0.920041444926401,0.0
imu_raw,1775706516.6907024,1775118245.2432513,0.0,0.0,-2.4130716103720364,0.0,0.9094972679159878,0.1628106814783166
mag_raw,1775706516.6907942,1775118245.2142513,0.0,0.0,-2.70107375653749,0.0,0.0,0.0
enc,1775706516.6933846,1775118245.2632513,-1.2484029125415839,1.2461130029141674,-2.6177327519214777,0.0,0.9735389162303223,0.0
odom,1775706516.6936004,1775118245.1662512,-1.2238978406567314,0.9570007151429072,-2.6706540860898005,-0.00014651192016616873,0.9289711164304453,0.0
imu_raw,1775706516.6979792,1775118245.2812512,0.0,0.0,-2.379279975618914,0.0,0.8892566259360127,-0.0814053407391583
mag_raw,1775706516.6981158,1775118245.2522511,0.0,0.0,-2.7002815337021313,0.0,0.0,0.0
enc,1775706516.6989932,1775118245.3162513,-1.2484951389240508,1.2460531878573298,-2.5662249502037624,0.002074061169360257,0.9718458050716609,0.0
imu_raw,1775706516.6990776,1775118245.3202512,0.0,0.0,-2.340994767610787,0.0,0.9816711360287939,0.181964879299295
mag_raw,1775706516.6991422,1775118245.3292513,0.0,0.0,-2.6093860026335727,0.0,0.0,0.0
enc,1775706516.6993687,1775118245.3442512,-1.2484521273478697,1.2460821457915758,-2.549039946864344,-0.0018518403297859386,0.6137527950147684,0.0
imu_raw,1775706516.699445,1775118245.3582513,0.0,0.0,-2.3318864531179506,0.0,0.23969181292075814,-0.49322059389019435
mag_raw,1775706516.6995065,1775118245.3672512,0.0,0.0,-2.538236699672343,0.0,0.0,0.0
enc,1775706516.6998518,1775118245.3722513,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.12698333689960728,0.0
odom,1775706516.708563,1775118245.1822512,-1.2236675034778701,0.9572017807598019,-2.655694874915127,-0.0011925462526981875,0.9347632284291255,0.0
mag_raw,1775706516.7166612,1775118245.4062512,0.0,0.0,-2.538236699672343,0.0,0.0,0.0
odom,1775706516.7285497,1775118245.2142513,-1.223398462366848,0.9574363161541762,-2.625634985849738,-0.001873294357926669,0.943226545881303,0.0
enc,1775706516.7385373,1775118245.4252512,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
odom,1775706516.7488003,1775118245.2352512,-1.223142475652186,0.957670672628805,-2.605846237863981,-0.002231523235054859,0.9511814786790197,0.0
imu_raw,1775706516.751994,1775118245.4352512,0.0,0.0,-2.333916640208633,0.0,-0.026366099421283394,0.36392975859859
mag_raw,1775706516.7524323,1775118245.4442513,0.0,0.0,-2.555229780738085,0.0,0.0,0.0
enc,1775706516.7614858,1775118245.4532514,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
odom,1775706516.7703626,1775118245.2522511,-1.2229098227392712,0.9579000467799836,-2.5899899324372853,-0.0017542528046302205,0.9546832626626716,0.0
odom,1775706516.7894976,1775118245.2632513,-1.2227154223762544,0.9580819795395376,-2.5794472596370674,-0.0010527022443571614,0.9561143486476317,0.0
odom,1775706516.808218,1775118245.281251,-1.2225150935987494,0.9582754413202462,-2.562365172282707,-0.00037022984447516994,0.9553518086720698,0.0
odom,1775706516.829442,1775118245.3162513,-1.2223403005110078,0.9584614171425506,-2.528726375577,0.0005519210838532153,0.9652514473996796,0.0
odom,1775706516.9160676,1775118245.3292513,-1.2221211633758777,0.9586799215883911,-2.5185929539976897,0.0001712716653081886,0.8059106037474344,0.0
odom,1775706516.916596,1775118245.3442512,-1.2218912008209788,0.9588900186054318,-2.50972166529396,-0.0010403574945290748,0.5920969101101,0.0
odom,1775706516.9168944,1775118245.3582513,-1.2216728467030742,0.9590971484697559,-2.504984132217596,-0.0011690566841020835,0.3424000189811688,0.0
odom,1775706516.917146,1775118245.3722515,-1.2214712992654975,0.9592936608879082,-2.5030847179302493,-0.000756686166274352,0.14214193809598666,0.0
odom,1775706516.9282496,1775118245.4062512,-1.221252449648979,0.9595051994566725,-2.501399055510928,-0.0006691334676392044,0.05214105461058169,0.0
enc,1775706516.9332626,1775118245.5062513,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
imu_raw,1775706516.933475,1775118245.5122511,0.0,0.0,-2.332973320954377,0.0,0.012250914882616527,0.29689006622516556
mag_raw,1775706516.933611,1775118245.4832513,0.0,0.0,-2.542136139101614,0.0,0.0,0.0
enc,1775706516.9339347,1775118245.5342512,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
mag_raw,1775706516.9340365,1775118245.5212512,0.0,0.0,-2.542136139101614,0.0,0.0,0.0
enc,1775706516.9391253,1775118245.5872512,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
imu_raw,1775706516.9392433,1775118245.5502512,0.0,0.0,-2.332548266278044,0.0,0.011185617936302046,0.39266105533005763
mag_raw,1775706516.9394908,1775118245.6252513,0.0,0.0,-2.532553653158603,0.0,0.0,0.0
odom,1775706516.9486327,1775118245.4252512,-1.2210426621040322,0.9597154368634391,-2.501753526702142,-0.0005855226045788434,-0.0028326138409204143,0.0
enc,1775706516.9512546,1775118245.6432512,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
odom,1775706516.9688494,1775118245.4442513,-1.220832832252079,0.9599260834325491,-2.502029522872193,-0.0005266591660322339,-0.004092584987040387,0.0
odom,1775706516.9884007,1775118245.4832516,-1.2206067235958717,0.9601476863357599,-2.502194626506591,-0.0006109448634763983,-0.002164317869168492,0.0
odom,1775706517.0526772,1775118245.5062513,-1.2203903108447467,0.9603624362765725,-2.5022380521849286,-0.0006045795809370699,0.0003981356601002123,0.0
odom,1775706517.053078,1775118245.5212514,-1.2201727411378591,0.9605799400704363,-2.5022960410905117,-0.0005406619502052345,0.0015517845188708181,0.0
odom,1775706517.0533903,1775118245.5342512,-1.2199630040963976,0.9607894966387022,-2.5023165879534366,-0.0004587260769865156,0.0020670666417435617,0.0
odom,1775706517.0690312,1775118245.5502512,-1.2197482025259798,0.9610052943276116,-2.5023387356983857,-0.00041643494203289156,0.002248544370385322,0.0
odom,1775706517.091284,1775118245.5872512,-1.2195283148185985,0.961224173705263,-2.5023051165091648,-0.0005046051379638888,0.0023248264526588387,0.0
odom,1775706517.1799624,1775118245.6252513,-1.2192961583152708,0.9614541386943842,-2.502262848962359,-0.0006173115009519533,0.0023600143713023002,0.0
odom,1775706517.1807327,1775118245.6432512,-1.2190772264414134,0.9616743401780294,-2.5022715642476197,-0.0005836811660376087,0.0023789226296263345,0.0
ekf_slam,1775706517.1808348,1775118244.9739168,-1.4390998064470084,0.7710782137070921,-2.850282422603144,0.0,0.0,0.0
odom,1775706517.181086,1775118245.6627126,-1.2188517993202288,0.961901732829885,-2.5022782916425963,-0.0005395889315922463,0.0023892369846294182,0.0
odom,1775706517.1813216,1775118245.6825101,-1.2186264272557075,0.9621300689826253,-2.502283090773357,-0.0005019939335966648,0.002395253845384445,0.0
odom,1775706517.190099,1775118245.7022152,-1.218401663886851,0.9623589195833859,-2.5022869686084905,-0.0004742675898952883,0.002398784260554116,0.0
odom,1775706517.2085712,1775118245.7217128,-1.2181777574149297,0.962588073927789,-2.502290212871082,-0.00045412221162913934,0.0024009920392137262,0.0
odom,1775706517.228817,1775118245.7412057,-1.2179547327650135,0.9628174825171261,-2.502292360350628,-0.0004401934694295007,0.002402419193942914,0.0
enc,1775706517.2390428,1775118245.6712513,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
imu_raw,1775706517.239201,1775118245.6552513,0.0,0.0,-2.334170181173433,0.0,-0.015446805721559969,0.0909824396496475
mag_raw,1775706517.239301,1775118245.6652513,0.0,0.0,-2.532553653158603,0.0,0.0,0.0
enc,1775706517.2442105,1775118245.7242513,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
imu_raw,1775706517.2464952,1775118245.7362514,0.0,0.0,-2.3287339648399557,0.0,0.06711370761781228,-0.0814053407391583
mag_raw,1775706517.246639,1775118245.7062511,0.0,0.0,-2.542136139101614,0.0,0.0,0.0
enc,1775706517.2475681,1775118245.7522511,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
imu_raw,1775706517.2476718,1775118245.8172512,0.0,0.0,-2.331128481653003,0.0,-0.029561990260226836,0.05267404400769066
mag_raw,1775706517.247738,1775118245.7462513,0.0,0.0,-2.5801569371631796,0.0,0.0,0.0
enc,1775706517.2479486,1775118245.8052514,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
odom,1775706517.2480772,1775118245.6552513,-1.2177385349485261,0.9630428955667263,-2.502337132362549,0.00013938429231781567,-0.0006810219253474185,0.0
imu_raw,1775706517.2481503,1775118245.8982513,0.0,0.0,-2.3281515060418125,0.0,0.03675274464784958,0.038308395641956844
mag_raw,1775706517.248206,1775118245.7872512,0.0,0.0,-2.5801569371631796,0.0,0.0,0.0
enc,1775706517.2488275,1775118245.8332512,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
mag_raw,1775706517.2488973,1775118245.8272512,0.0,0.0,-2.5801569371631796,0.0,0.0,0.0
enc,1775706517.249084,1775118245.8862512,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
mag_raw,1775706517.2491431,1775118245.8682513,0.0,0.0,-2.483053653719039,0.0,0.0,0.0
enc,1775706517.2493546,1775118245.9142513,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
mag_raw,1775706517.2494142,1775118245.9082513,0.0,0.0,-2.5377383818957813,0.0,0.0,0.0
mag_raw,1775706517.2672334,1775118245.9492512,0.0,0.0,-2.5500343622461505,0.0,0.0,0.0
odom,1775706517.2680988,1775118245.6712513,-1.2175230033574436,0.9632690330093235,-2.502465190157465,0.00015898282476084805,-0.00019082984607409858,0.0
enc,1775706517.2761426,1775118245.9672513,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
odom,1775706517.2885942,1775118245.7062514,-1.2173044422532904,0.9634993409528193,-2.5024478805331163,-6.206899189259213e-05,0.0041794512083271045,0.0
odom,1775706517.3086612,1775118245.7242515,-1.2170852478309182,0.96373652382876,-2.502565480750785,-0.00019235325317628672,0.008241236767196597,0.0
odom,1775706517.383853,1775118245.7362514,-1.216864787458881,0.9639764757355529,-2.502684767145169,-0.00024067791774094044,0.011568952860625235,0.0
odom,1775706517.3844364,1775118245.7522511,-1.2166507982105756,0.9642107303026736,-2.502824566621788,-0.00027155272955962164,0.01083914305182551,0.0
odom,1775706517.3847408,1775118245.7872512,-1.2164258353903845,0.9644546902553047,-2.502990132216375,-0.00039345779638558714,0.005512191764430055,0.0
odom,1775706517.388615,1775118245.8052514,-1.216210825152122,0.9646905644577083,-2.5033873177370447,-0.00041129560313825413,0.0005687273679357398,0.0
odom,1775706517.4083076,1775118245.8172514,-1.215994913697401,0.9649290204304236,-2.5037894634034608,-0.00037518275112761974,-0.003339762606129405,0.0
odom,1775706517.4283428,1775118245.8332512,-1.2157938063176006,0.9651389680094543,-2.5035899708247893,-0.0003486383161663861,-0.0033510201340332477,0.0
odom,1775706517.4492252,1775118245.8682513,-1.2155804471017007,0.9653603116820986,-2.503291023564265,-0.000431894749171912,8.952211011517119e-05,0.0
odom,1775706517.4716506,1775118245.8862512,-1.2153725161180429,0.9655859108767207,-2.503222805456243,-0.00042794780767726554,0.0031847093159381758,0.0
odom,1775706517.4886215,1775118245.8982513,-1.2151634467502486,0.9658145220581936,-2.5031604713490663,-0.0003805494592338946,0.005768294625010426,0.0
odom,1775706517.5081775,1775118245.9142513,-1.2149585528791929,0.9660408723010843,-2.5031570512365313,-0.0003475749931141237,0.0069225839212110315,0.0
odom,1775706517.5901062,1775118245.9492512,-1.21474207492842,0.9662775729002805,-2.503004904640919,-0.00042445043051327996,0.0074271855781637185,0.0
enc,1775706517.5905886,1775118245.9952512,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
odom,1775706517.5907564,1775118245.9672513,-1.2145373319643669,0.9665024441497972,-2.502938410781477,-0.00041840019531498476,0.006806779425713133,0.0
imu_raw,1775706517.590969,1775118245.9792511,0.0,0.0,-2.3259079947935524,0.0,0.027697720604176496,0.014365648365733816
mag_raw,1775706517.5910735,1775118245.9892511,0.0,0.0,-2.536029066242619,0.0,0.0,0.0
enc,1775706517.591426,1775118246.0482512,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
odom,1775706517.5917048,1775118245.9792511,-1.2143314689277935,0.9667303494779572,-2.5029106531957424,-0.00037110774849123885,0.006369345023531523,0.0
imu_raw,1775706517.591838,1775118246.0602512,0.0,0.0,-2.3231251697657016,0.0,0.034355826518642,0.2777358684041871
mag_raw,1775706517.5919132,1775118246.0302513,0.0,0.0,-2.536029066242619,0.0,0.0,0.0
enc,1775706517.5937293,1775118246.0762513,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
odom,1775706517.5939455,1775118245.9952512,-1.2141308535150723,0.9669531311852998,-2.5028514670899598,-0.0003383959806036505,0.006323022434424459,0.0
imu_raw,1775706517.5982168,1775118246.1412513,0.0,0.0,-2.3261668622380043,0.0,-0.037551717357585446,-0.41660380260628066
mag_raw,1775706517.5983632,1775118246.0702512,0.0,0.0,-2.536029066242619,0.0,0.0,0.0
enc,1775706517.5989702,1775118246.1292512,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
imu_raw,1775706517.5991666,1775118246.2222512,0.0,0.0,-2.328345656815641,0.0,-0.026898747894440637,0.37829540696432384
mag_raw,1775706517.599274,1775118246.1112514,0.0,0.0,-2.56140982708002,0.0,0.0,0.0
enc,1775706517.6008558,1775118246.1572514,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
mag_raw,1775706517.6009853,1775118246.1512513,0.0,0.0,-2.5450047749798737,0.0,0.0,0.0
enc,1775706517.6021276,1775118246.2102513,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
mag_raw,1775706517.6022544,1775118246.1922512,0.0,0.0,-2.4935826131106515,0.0,0.0,0.0
enc,1775706517.6025212,1775118246.2382512,-1.2484521273478697,1.2460821457915758,-2.545484398656864,0.0,0.0,0.0
mag_raw,1775706517.6025991,1775118246.2322512,0.0,0.0,-2.4935826131106515,0.0,0.0,0.0
odom,1775706517.6092582,1775118246.0302513,-1.2139189244850543,0.9671861677850079,-2.5026506885319213,-0.0004126920829104439,0.006636249213126234,0.0
odom,1775706517.633077,1775118246.0482512,-1.213717400832889,0.9674104139891245,-2.502558699553704,-0.00040657162354958446,0.0069540494658653414,0.0
odom,1775706517.6487222,1775118246.0602512,-1.2135148226300216,0.9676376071398429,-2.50250558209811,-0.00036049360746397916,0.0072208454928345215,0.0
odom,1775706517.6686556,1775118246.0762515,-1.213315659000386,0.9678644922409267,-2.502618163891968,-0.00032859859434581116,0.005608450976487498,0.0
odom,1775706517.6892478,1775118246.1112514,-1.213105654885414,0.968101098511934,-2.502807889371649,-0.00040059363043004744,0.0011709475316960503,0.0
ekf_slam,1775706517.6922555,1775118245.5388784,-1.4327278009664302,0.7745688009835303,-2.5106179701968845,0.0,0.0,0.0
odom,1775706517.7087932,1775118246.1292512,-1.2129070779433375,0.9683257741306279,-2.5030277611781386,-0.0003945432400129112,-0.0026737275221264557,0.0
odom,1775706517.728194,1775118246.1412513,-1.2127075383175465,0.9685532581508334,-2.50323484336097,-0.0003497307378438132,-0.005678376113291776,0.0
odom,1775706517.8023229,1775118246.1572514,-1.2125166491635635,0.968766026193811,-2.5031548387959237,-0.0003187866272993971,-0.006681698184379587,0.0
odom,1775706517.8029008,1775118246.1922512,-1.2123149753005333,0.9689888755588897,-2.5031836531822282,-0.00038861345809546917,-0.006541484807748896,0.0
odom,1775706517.8031967,1775118246.2102513,-1.212123321700322,0.9692030419628571,-2.503091284626851,-0.0003827617857562414,-0.006226966195919865,0.0
